CreatedDate,pm25_Lakshmi K: Kitchen,pm10_Lakshmi K: Kitchen,aqi_Lakshmi K: Kitchen,co2_Lakshmi K: Kitchen,voc_Lakshmi K: Kitchen,temperature_Lakshmi K: Kitchen,humidity_Lakshmi K: Kitchen,battery_Lakshmi K: Kitchen
2024-07-07 18:30:00,4.0000,5.0000,7,411.0000,117.0000,32.0,53.0000,100
2024-07-07 19:00:00,4.0000,5.0000,7,414.0000,138.0000,32.0,53.0000,100
2024-07-07 19:30:00,5.0000,6.0000,8,419.0000,157.0000,32.0,54.0000,100
2024-07-07 20:00:00,6.0000,8.0000,10,473.0000,227.0000,32.0,54.0000,100
2024-07-07 20:30:00,6.0000,7.0000,10,431.0000,202.0000,32.0,54.0000,100
2024-07-07 21:00:00,5.0000,6.0000,8,430.0000,223.0000,32.0,55.0000,100
2024-07-07 21:30:00,5.0000,7.0000,8,425.0000,216.0000,32.0,55.0000,100
2024-07-07 22:00:00,10.0000,12.0000,17,457.0000,223.0000,32.0,56.0000,100
2024-07-07 22:30:00,89.0000,101.0000,197,472.0000,247.0000,32.0,56.0000,100
2024-07-07 23:00:00,14.0000,17.0000,23,444.0000,243.0000,32.0,56.0000,100
2024-07-07 23:30:00,6.0000,7.0000,10,427.0000,181.0000,32.0,56.0000,100
2024-07-08 00:00:00,4.0000,5.0000,7,421.0000,135.0000,32.0,56.0000,100
2024-07-08 00:30:00,3.0000,4.0000,5,420.0000,133.0000,32.0,56.0000,100
2024-07-08 01:00:00,4.0000,5.0000,7,425.0000,146.0000,32.0,57.0000,100
2024-07-08 01:30:00,7.0000,9.0000,12,425.0000,137.0000,32.0,57.0000,100
2024-07-08 02:00:00,7.0000,9.0000,12,425.0000,131.0000,31.0,57.0000,100
2024-07-08 02:30:00,5.0000,6.0000,8,425.0000,121.0000,31.0,57.0000,100
2024-07-08 03:00:00,5.0000,6.0000,8,423.0000,120.0000,31.0,58.0000,100
2024-07-08 03:30:00,5.0000,6.0000,8,422.0000,125.0000,31.0,58.0000,100
2024-07-08 04:00:00,8.0000,9.0000,13,424.0000,130.0000,31.0,58.0000,100
2024-07-08 04:30:00,9.0000,12.0000,15,429.0000,140.0000,31.0,59.0000,100
2024-07-08 05:00:00,9.0000,12.0000,15,429.0000,149.0000,31.0,58.0000,100
2024-07-08 05:30:00,9.0000,11.0000,15,427.0000,157.0000,31.0,58.0000,100
2024-07-08 06:00:00,9.0000,11.0000,15,434.0000,190.0000,31.0,58.0000,100
2024-07-08 06:30:00,9.0000,11.0000,15,435.0000,237.0000,31.0,59.0000,100
2024-07-08 07:00:00,11.0000,13.0000,18,436.0000,265.0000,31.0,58.0000,100
2024-07-08 07:30:00,26.0000,31.0000,43,441.0000,289.0000,31.0,58.0000,100
2024-07-08 08:00:00,38.0000,47.0000,63,436.0000,272.0000,31.0,58.0000,100
2024-07-08 08:30:00,33.0000,39.0000,55,425.0000,223.0000,31.0,58.0000,100
2024-07-08 09:00:00,19.0000,23.0000,32,423.0000,162.0000,31.0,58.0000,100
2024-07-08 09:30:00,11.0000,14.0000,18,432.0000,142.0000,31.0,59.0000,100
2024-07-08 10:00:00,14.0000,18.0000,23,458.0000,175.0000,31.0,59.0000,100
2024-07-08 10:30:00,9.0000,12.0000,15,409.0000,85.0000,31.0,58.0000,100
2024-07-08 11:00:00,7.0000,8.0000,12,406.0000,80.0000,31.0,57.0000,100
2024-07-08 11:30:00,7.0000,9.0000,12,406.0000,59.0000,31.0,57.0000,100
2024-07-08 12:00:00,7.0000,9.0000,12,404.0000,54.0000,31.0,56.0000,100
2024-07-08 12:30:00,4.0000,5.0000,7,399.0000,52.0000,31.0,55.0000,100
2024-07-08 13:00:00,2.0000,3.0000,3,401.0000,55.0000,31.0,56.0000,100
2024-07-08 13:30:00,4.0000,5.0000,7,402.0000,92.0000,31.0,56.0000,100
2024-07-08 14:00:00,7.0000,8.0000,12,403.0000,107.0000,31.0,57.0000,100
2024-07-08 14:30:00,10.0000,12.0000,17,401.0000,152.0000,31.0,57.0000,100
2024-07-08 15:00:00,11.0000,15.0000,18,404.0000,172.0000,31.0,57.0000,100
2024-07-08 15:30:00,11.0000,14.0000,18,405.0000,191.0000,31.0,58.0000,100
2024-07-08 16:00:00,15.0000,19.0000,25,406.0000,182.0000,31.0,58.0000,100
2024-07-08 16:30:00,18.0000,23.0000,30,404.0000,186.0000,31.0,58.0000,100
2024-07-08 17:00:00,31.0000,36.0000,52,405.0000,193.0000,31.0,58.0000,100
2024-07-08 17:30:00,39.0000,48.0000,65,405.0000,197.0000,31.0,58.0000,100
2024-07-08 18:00:00,43.0000,53.0000,72,408.0000,250.0000,31.0,58.0000,100
2024-07-08 18:30:00,43.0000,54.0000,72,413.0000,281.0000,31.0,59.0000,100
2024-07-08 19:00:00,47.0000,56.0000,78,506.0000,499.0000,31.0,60.0000,100
2024-07-08 19:30:00,32.0000,38.0000,53,419.0000,338.0000,31.0,60.0000,100
2024-07-08 20:00:00,31.0000,37.0000,52,430.0000,394.0000,31.0,60.0000,100
2024-07-08 20:30:00,48.0000,59.0000,80,452.0000,528.0000,31.0,61.0000,100
2024-07-08 21:00:00,70.0000,85.0000,133,496.0000,725.0000,31.0,62.0000,100
2024-07-08 21:30:00,60.0000,74.0000,100,573.0000,707.0000,32.0,62.0000,100
2024-07-08 22:00:00,50.0000,62.0000,83,477.0000,583.0000,32.0,61.0000,100
2024-07-08 22:30:00,50.0000,62.0000,83,466.0000,539.0000,31.0,61.0000,100
2024-07-08 23:00:00,48.0000,59.0000,80,465.0000,576.0000,31.0,60.0000,100
2024-07-08 23:30:00,52.0000,65.0000,87,500.0000,641.0000,31.0,60.0000,100
2024-07-09 00:00:00,51.0000,63.0000,85,446.0000,511.0000,31.0,61.0000,100
2024-07-09 00:30:00,48.0000,60.0000,80,426.0000,438.0000,31.0,62.0000,100
2024-07-09 01:00:00,49.0000,61.0000,82,425.0000,421.0000,31.0,62.0000,100
2024-07-09 01:30:00,47.0000,59.0000,78,428.0000,434.0000,31.0,62.0000,100
2024-07-09 02:00:00,43.0000,54.0000,72,447.0000,433.0000,31.0,62.0000,100
2024-07-09 02:30:00,37.0000,45.0000,62,442.0000,355.0000,31.0,61.0000,100
2024-07-09 03:00:00,37.0000,45.0000,62,440.0000,315.0000,31.0,61.0000,100
2024-07-09 03:30:00,39.0000,48.0000,65,440.0000,313.0000,31.0,63.0000,100
2024-07-09 04:00:00,42.0000,51.0000,70,440.0000,321.0000,31.0,63.0000,100
2024-07-09 04:30:00,45.0000,56.0000,75,438.0000,312.0000,31.0,63.0000,100
2024-07-09 05:00:00,47.0000,58.0000,78,437.0000,301.0000,31.0,63.0000,100
2024-07-09 05:30:00,47.0000,59.0000,78,438.0000,352.0000,31.0,64.0000,100
2024-07-09 06:00:00,45.0000,55.0000,75,445.0000,385.0000,31.0,64.0000,100
2024-07-09 06:30:00,38.0000,47.0000,63,455.0000,420.0000,31.0,64.0000,100
2024-07-09 07:00:00,39.0000,48.0000,65,437.0000,339.0000,31.0,65.0000,100
2024-07-09 07:30:00,41.0000,50.0000,68,460.0000,541.0000,31.0,65.0000,100
2024-07-09 08:00:00,46.0000,57.0000,77,489.0000,460.0000,31.0,65.0000,100
2024-07-09 08:30:00,64.0000,77.0000,113,616.0000,549.0000,31.0,66.0000,100
2024-07-09 09:00:00,47.0000,59.0000,78,454.0000,321.0000,32.0,65.0000,100
2024-07-09 09:30:00,59.0000,73.0000,98,489.0000,332.0000,31.0,66.0000,100
2024-07-09 10:00:00,55.0000,69.0000,92,416.0000,240.0000,31.0,66.0000,100
2024-07-09 10:30:00,55.0000,68.0000,92,508.0000,321.0000,32.0,66.0000,100
2024-07-09 11:00:00,61.0000,76.0000,103,434.0000,338.0000,32.0,66.0000,100
2024-07-09 11:30:00,43.0000,53.0000,72,442.0000,317.0000,32.0,65.0000,100
2024-07-09 12:00:00,41.0000,49.0000,68,1172.0000,1431.0000,32.0,67.0000,100
2024-07-09 12:30:00,26.0000,31.0000,43,581.0000,276.0000,32.0,63.0000,100
2024-07-09 13:00:00,36.0000,43.0000,60,420.0000,203.0000,32.0,62.0000,100
2024-07-09 13:30:00,69.0000,85.0000,130,416.0000,200.0000,32.0,62.0000,100
2024-07-09 14:00:00,52.0000,64.0000,87,418.0000,197.0000,32.0,62.0000,100
2024-07-09 14:30:00,15.0000,20.0000,25,430.0000,227.0000,32.0,62.0000,100
2024-07-09 15:00:00,14.0000,18.0000,23,423.0000,215.0000,32.0,61.0000,100
2024-07-09 15:30:00,13.0000,16.0000,22,412.0000,201.0000,32.0,61.0000,100
2024-07-09 16:00:00,15.0000,19.0000,25,410.0000,233.0000,32.0,61.0000,100
2024-07-09 16:30:00,15.0000,20.0000,25,413.0000,236.0000,32.0,61.0000,100
2024-07-09 17:00:00,18.0000,23.0000,30,421.0000,267.0000,32.0,61.0000,100
2024-07-09 17:30:00,43.0000,51.0000,72,585.0000,429.0000,32.0,61.0000,100
2024-07-09 18:00:00,29.0000,35.0000,48,582.0000,389.0000,32.0,62.0000,100
2024-07-09 18:30:00,26.0000,31.0000,43,440.0000,452.0000,32.0,61.0000,100
2024-07-09 19:00:00,29.0000,34.0000,48,464.0000,461.0000,32.0,62.0000,100
2024-07-09 19:30:00,34.0000,40.0000,57,816.0000,1232.0000,32.0,63.0000,100
2024-07-09 20:00:00,33.0000,39.0000,55,606.0000,704.0000,32.0,61.0000,100
2024-07-09 20:30:00,40.0000,49.0000,67,700.0000,806.0000,32.0,63.0000,100
2024-07-09 21:00:00,45.0000,55.0000,75,578.0000,710.0000,32.0,63.0000,100
2024-07-09 21:30:00,49.0000,61.0000,82,516.0000,599.0000,32.0,62.0000,100
2024-07-09 22:00:00,48.0000,60.0000,80,510.0000,1027.0000,32.0,61.0000,100
2024-07-09 22:30:00,45.0000,55.0000,75,528.0000,485.0000,32.0,61.0000,100
2024-07-09 23:00:00,37.0000,45.0000,62,531.0000,412.0000,32.0,60.0000,100
2024-07-09 23:30:00,36.0000,44.0000,60,523.0000,383.0000,32.0,60.0000,100
2024-07-10 00:00:00,45.0000,56.0000,75,520.0000,371.0000,32.0,60.0000,100
2024-07-10 00:30:00,49.0000,61.0000,82,523.0000,374.0000,32.0,60.0000,100
2024-07-10 01:00:00,57.0000,72.0000,95,496.0000,367.0000,32.0,62.0000,100
2024-07-10 01:30:00,59.0000,74.0000,98,494.0000,343.0000,32.0,62.0000,100
2024-07-10 02:00:00,64.0000,80.0000,113,488.0000,301.0000,32.0,62.0000,100
2024-07-10 02:30:00,71.0000,88.0000,137,471.0000,273.0000,32.0,64.0000,100
2024-07-10 03:00:00,70.0000,87.0000,133,473.0000,302.0000,32.0,64.0000,100
2024-07-10 03:30:00,68.0000,85.0000,127,479.0000,333.0000,32.0,64.0000,100
2024-07-10 04:00:00,67.0000,83.0000,123,480.0000,322.0000,32.0,65.0000,100
2024-07-10 04:30:00,58.0000,73.0000,97,477.0000,262.0000,32.0,64.0000,100
2024-07-10 05:00:00,52.0000,65.0000,87,490.0000,263.0000,32.0,63.0000,100
2024-07-10 05:30:00,55.0000,69.0000,92,475.0000,261.0000,32.0,65.0000,100
2024-07-10 06:00:00,48.0000,60.0000,80,483.0000,306.0000,31.0,64.0000,100
2024-07-10 06:30:00,54.0000,67.0000,90,519.0000,399.0000,31.0,64.0000,100
2024-07-10 07:00:00,73.0000,91.0000,143,640.0000,422.0000,32.0,65.0000,100
2024-07-10 07:30:00,100.0000,119.0000,233,1739.0000,782.0000,32.0,72.0000,100
2024-07-10 08:00:00,64.0000,79.0000,113,916.0000,258.0000,32.0,69.0000,100
2024-07-10 08:30:00,57.0000,72.0000,95,548.0000,168.0000,32.0,66.0000,100
2024-07-10 09:00:00,123.0000,142.0000,302,812.0000,556.0000,32.0,68.0000,100
2024-07-10 09:30:00,75.0000,94.0000,150,450.0000,103.0000,32.0,64.0000,100
2024-07-10 10:00:00,75.0000,93.0000,150,425.0000,52.0000,32.0,64.0000,100
2024-07-10 10:30:00,140.0000,163.0000,315,614.0000,125.0000,32.0,64.0000,100
2024-07-10 11:00:00,71.0000,88.0000,137,608.0000,90.0000,33.0,63.0000,100
2024-07-10 11:30:00,63.0000,79.0000,110,431.0000,74.0000,33.0,62.0000,100
2024-07-10 12:00:00,58.0000,73.0000,97,414.0000,58.0000,32.0,61.0000,100
2024-07-10 12:30:00,50.0000,63.0000,83,409.0000,46.0000,32.0,59.0000,100
2024-07-10 13:00:00,45.0000,56.0000,75,406.0000,45.0000,32.0,58.0000,100
2024-07-10 13:30:00,44.0000,55.0000,73,407.0000,47.0000,32.0,56.0000,100
2024-07-10 14:00:00,49.0000,61.0000,82,409.0000,43.0000,33.0,57.0000,100
2024-07-10 14:30:00,64.0000,79.0000,113,419.0000,162.0000,33.0,59.0000,100
2024-07-10 15:00:00,64.0000,80.0000,113,450.0000,319.0000,33.0,61.0000,100
2024-07-10 15:30:00,45.0000,56.0000,75,431.0000,204.0000,32.0,60.0000,100
2024-07-10 16:00:00,23.0000,28.0000,38,423.0000,224.0000,32.0,58.0000,100
2024-07-10 16:30:00,24.0000,29.0000,40,423.0000,206.0000,32.0,59.0000,100
2024-07-10 17:00:00,28.0000,33.0000,47,529.0000,468.0000,32.0,61.0000,100
2024-07-10 17:30:00,27.0000,32.0000,45,448.0000,444.0000,32.0,60.0000,100
2024-07-10 18:00:00,33.0000,39.0000,55,436.0000,421.0000,32.0,61.0000,100
2024-07-10 18:30:00,35.0000,43.0000,58,432.0000,337.0000,32.0,61.0000,100
2024-07-10 19:00:00,40.0000,49.0000,67,444.0000,323.0000,32.0,61.0000,100
2024-07-10 19:30:00,43.0000,53.0000,72,472.0000,480.0000,32.0,60.0000,100
2024-07-10 20:00:00,55.0000,68.0000,92,752.0000,996.0000,33.0,62.0000,100
2024-07-10 20:30:00,118.0000,134.0000,293,632.0000,683.0000,33.0,61.0000,100
2024-07-10 21:00:00,43.0000,52.0000,72,467.0000,382.0000,33.0,60.0000,100
2024-07-10 21:30:00,38.0000,47.0000,63,461.0000,337.0000,33.0,59.0000,100
2024-07-10 22:00:00,39.0000,47.0000,65,471.0000,407.0000,32.0,59.0000,100
2024-07-10 22:30:00,42.0000,52.0000,70,494.0000,428.0000,32.0,59.0000,100
2024-07-10 23:00:00,46.0000,57.0000,77,470.0000,373.0000,32.0,59.0000,100
2024-07-10 23:30:00,47.0000,58.0000,78,441.0000,291.0000,32.0,60.0000,100
2024-07-11 00:00:00,46.0000,58.0000,77,439.0000,329.0000,32.0,61.0000,100
2024-07-11 00:30:00,45.0000,56.0000,75,463.0000,417.0000,32.0,60.0000,100
2024-07-11 01:00:00,43.0000,54.0000,72,505.0000,538.0000,32.0,58.0000,100
2024-07-11 01:30:00,44.0000,55.0000,73,473.0000,446.0000,32.0,61.0000,100
2024-07-11 02:00:00,43.0000,52.0000,72,484.0000,466.0000,32.0,61.0000,100
2024-07-11 02:30:00,41.0000,51.0000,68,507.0000,567.0000,32.0,60.0000,100
2024-07-11 03:00:00,42.0000,52.0000,70,509.0000,628.0000,32.0,61.0000,100
2024-07-11 03:30:00,43.0000,53.0000,72,507.0000,523.0000,32.0,60.0000,100
2024-07-11 04:00:00,45.0000,55.0000,75,505.0000,479.0000,32.0,60.0000,100
2024-07-11 04:30:00,48.0000,59.0000,80,505.0000,459.0000,32.0,61.0000,100
2024-07-11 05:00:00,55.0000,69.0000,92,505.0000,464.0000,32.0,62.0000,100
2024-07-11 05:30:00,57.0000,72.0000,95,511.0000,454.0000,32.0,62.0000,100
2024-07-11 06:00:00,65.0000,81.0000,117,512.0000,508.0000,32.0,63.0000,100
2024-07-11 06:30:00,73.0000,91.0000,143,665.0000,691.0000,32.0,64.0000,100
2024-07-11 07:00:00,80.0000,99.0000,167,537.0000,523.0000,32.0,65.0000,100
2024-07-11 07:30:00,74.0000,92.0000,147,535.0000,510.0000,32.0,65.0000,100
2024-07-11 08:00:00,62.0000,77.0000,107,611.0000,464.0000,32.0,65.0000,100
2024-07-11 08:30:00,38.0000,46.0000,63,522.0000,292.0000,33.0,63.0000,100
2024-07-11 09:00:00,121.0000,135.0000,301,530.0000,267.0000,32.0,63.0000,100
2024-07-11 09:30:00,106.0000,119.0000,253,543.0000,224.0000,33.0,62.0000,100
2024-07-11 10:00:00,31.0000,36.0000,52,421.0000,109.0000,32.0,62.0000,100
2024-07-11 10:30:00,29.0000,34.0000,48,478.0000,148.0000,32.0,62.0000,100
2024-07-11 11:00:00,30.0000,35.0000,50,426.0000,71.0000,33.0,62.0000,100
2024-07-11 11:30:00,29.0000,34.0000,48,428.0000,65.0000,33.0,61.0000,100
2024-07-11 12:00:00,29.0000,34.0000,48,612.0000,347.0000,33.0,62.0000,100
2024-07-11 12:30:00,32.0000,38.0000,53,683.0000,372.0000,33.0,63.0000,100
2024-07-11 13:00:00,26.0000,31.0000,43,437.0000,67.0000,33.0,60.0000,80
2024-07-11 13:30:00,24.0000,29.0000,40,417.0000,52.0000,33.0,58.0000,80
2024-07-11 14:00:00,29.0000,34.0000,48,415.0000,66.0000,33.0,58.0000,100
2024-07-11 14:30:00,31.0000,36.0000,52,419.0000,92.0000,34.0,56.0000,100
2024-07-11 15:00:00,30.0000,35.0000,50,414.0000,68.0000,34.0,55.0000,100
2024-07-11 15:30:00,30.0000,35.0000,50,408.0000,58.0000,34.0,54.0000,100
2024-07-11 16:00:00,30.0000,35.0000,50,409.0000,79.0000,34.0,55.0000,100
2024-07-11 16:30:00,26.0000,31.0000,43,426.0000,78.0000,34.0,54.0000,100
2024-07-11 17:00:00,28.0000,33.0000,47,703.0000,754.0000,34.0,55.0000,100
2024-07-11 17:30:00,27.0000,32.0000,45,473.0000,286.0000,34.0,54.0000,100
2024-07-11 18:00:00,29.0000,34.0000,48,412.0000,130.0000,34.0,53.0000,100
2024-07-11 18:30:00,33.0000,38.0000,55,440.0000,543.0000,34.0,54.0000,100
2024-07-11 19:00:00,36.0000,44.0000,60,440.0000,445.0000,34.0,55.0000,100
2024-07-11 19:30:00,39.0000,47.0000,65,481.0000,838.0000,34.0,56.0000,80
2024-07-11 20:00:00,45.0000,56.0000,75,500.0000,881.0000,34.0,56.0000,80
2024-07-11 20:30:00,88.0000,105.0000,193,755.0000,1922.0000,34.0,58.0000,80
2024-07-11 21:00:00,51.0000,64.0000,85,543.0000,1098.0000,34.0,58.0000,100
2024-07-11 21:30:00,48.0000,59.0000,80,513.0000,1026.0000,34.0,60.0000,100
2024-07-11 22:00:00,43.0000,53.0000,72,478.0000,676.0000,34.0,60.0000,100
2024-07-11 22:30:00,55.0000,66.0000,92,541.0000,716.0000,34.0,60.0000,100
2024-07-11 23:00:00,36.0000,43.0000,60,463.0000,448.0000,34.0,58.0000,100
2024-07-11 23:30:00,31.0000,36.0000,52,443.0000,417.0000,34.0,57.0000,100
2024-07-12 00:00:00,18.0000,23.0000,30,435.0000,326.0000,34.0,52.0000,100
2024-07-12 00:30:00,15.0000,20.0000,25,448.0000,412.0000,33.0,52.0000,100
2024-07-12 01:00:00,14.0000,18.0000,23,449.0000,422.0000,33.0,51.0000,100
2024-07-12 01:30:00,14.0000,18.0000,23,446.0000,383.0000,33.0,51.0000,100
2024-07-12 02:00:00,11.0000,14.0000,18,440.0000,335.0000,33.0,51.0000,100
2024-07-12 02:30:00,10.0000,13.0000,17,440.0000,315.0000,33.0,51.0000,100
2024-07-12 03:00:00,10.0000,13.0000,17,431.0000,292.0000,33.0,52.0000,100
2024-07-12 03:30:00,10.0000,13.0000,17,439.0000,344.0000,33.0,52.0000,100
2024-07-12 04:00:00,10.0000,13.0000,17,432.0000,306.0000,33.0,52.0000,100
2024-07-12 04:30:00,10.0000,12.0000,17,435.0000,358.0000,33.0,52.0000,100
2024-07-12 05:00:00,9.0000,11.0000,15,444.0000,388.0000,33.0,50.0000,100
2024-07-12 05:30:00,8.0000,9.0000,13,440.0000,340.0000,33.0,49.0000,100
2024-07-12 06:00:00,8.0000,10.0000,13,442.0000,407.0000,33.0,49.0000,100
2024-07-12 06:30:00,9.0000,11.0000,15,431.0000,324.0000,33.0,50.0000,100
2024-07-12 07:00:00,9.0000,11.0000,15,430.0000,310.0000,33.0,50.0000,100
2024-07-12 07:30:00,10.0000,12.0000,17,465.0000,417.0000,32.0,52.0000,100
2024-07-12 08:00:00,19.0000,23.0000,32,557.0000,608.0000,33.0,51.0000,100
2024-07-12 08:30:00,12.0000,15.0000,20,411.0000,318.0000,32.0,51.0000,100
2024-07-12 09:00:00,74.0000,84.0000,147,550.0000,674.0000,32.0,53.0000,100
2024-07-12 09:30:00,12.0000,15.0000,20,456.0000,470.0000,33.0,53.0000,100
2024-07-12 10:00:00,21.0000,27.0000,35,468.0000,393.0000,33.0,52.0000,100
2024-07-12 10:30:00,16.0000,20.0000,27,406.0000,267.0000,33.0,52.0000,100
2024-07-12 11:00:00,15.0000,20.0000,25,419.0000,278.0000,33.0,52.0000,100
2024-07-12 11:30:00,14.0000,19.0000,23,701.0000,559.0000,32.0,55.0000,100
2024-07-12 12:00:00,12.0000,16.0000,20,592.0000,354.0000,33.0,55.0000,80
2024-07-12 12:30:00,10.0000,13.0000,17,467.0000,250.0000,32.0,54.0000,80
2024-07-12 13:00:00,10.0000,13.0000,17,410.0000,220.0000,33.0,52.0000,80
2024-07-12 13:30:00,10.0000,13.0000,17,410.0000,225.0000,33.0,52.0000,80
2024-07-12 14:00:00,11.0000,14.0000,18,409.0000,192.0000,33.0,51.0000,100
2024-07-12 14:30:00,11.0000,14.0000,18,398.0000,212.0000,33.0,50.0000,100
2024-07-12 15:00:00,11.0000,14.0000,18,400.0000,283.0000,33.0,50.0000,100
2024-07-12 15:30:00,10.0000,13.0000,17,409.0000,214.0000,33.0,50.0000,100
2024-07-12 16:00:00,11.0000,14.0000,18,409.0000,211.0000,33.0,51.0000,100
2024-07-12 16:30:00,11.0000,14.0000,18,425.0000,254.0000,33.0,52.0000,100
2024-07-12 17:00:00,11.0000,15.0000,18,418.0000,300.0000,33.0,53.0000,100
2024-07-12 17:30:00,12.0000,16.0000,20,417.0000,673.0000,33.0,53.0000,100
2024-07-12 18:00:00,14.0000,18.0000,23,405.0000,263.0000,33.0,54.0000,100
2024-07-12 18:30:00,13.0000,18.0000,22,409.0000,286.0000,33.0,53.0000,100
2024-07-12 19:00:00,14.0000,19.0000,23,408.0000,247.0000,33.0,53.0000,100
2024-07-12 19:30:00,17.0000,22.0000,28,412.0000,321.0000,33.0,54.0000,100
2024-07-12 20:00:00,20.0000,24.0000,33,422.0000,380.0000,33.0,54.0000,100
2024-07-12 20:30:00,22.0000,26.0000,37,434.0000,467.0000,33.0,54.0000,100
2024-07-12 21:00:00,20.0000,25.0000,33,442.0000,520.0000,33.0,54.0000,100
2024-07-12 21:30:00,21.0000,25.0000,35,448.0000,533.0000,33.0,54.0000,100
2024-07-12 22:00:00,22.0000,27.0000,37,459.0000,551.0000,33.0,55.0000,100
2024-07-12 22:30:00,23.0000,28.0000,38,467.0000,667.0000,33.0,55.0000,100
2024-07-12 23:00:00,25.0000,30.0000,42,460.0000,749.0000,33.0,56.0000,100
2024-07-12 23:30:00,23.0000,28.0000,38,470.0000,768.0000,33.0,56.0000,100
2024-07-13 00:00:00,21.0000,25.0000,35,488.0000,1456.0000,33.0,55.0000,100
2024-07-13 00:30:00,20.0000,25.0000,33,513.0000,2406.0000,33.0,55.0000,100
2024-07-13 01:00:00,21.0000,26.0000,35,525.0000,1712.0000,33.0,55.0000,100
2024-07-13 01:30:00,19.0000,24.0000,32,495.0000,1182.0000,33.0,56.0000,100
2024-07-13 02:00:00,13.0000,17.0000,22,536.0000,1289.0000,33.0,53.0000,100
2024-07-13 02:30:00,11.0000,14.0000,18,501.0000,1023.0000,33.0,53.0000,100
2024-07-13 03:00:00,10.0000,13.0000,17,513.0000,842.0000,33.0,53.0000,100
2024-07-13 03:30:00,10.0000,13.0000,17,524.0000,816.0000,33.0,52.0000,100
2024-07-13 04:00:00,9.0000,12.0000,15,555.0000,1081.0000,33.0,52.0000,100
2024-07-13 04:30:00,10.0000,13.0000,17,550.0000,1124.0000,33.0,52.0000,100
2024-07-13 05:00:00,12.0000,15.0000,20,525.0000,1079.0000,33.0,52.0000,100
2024-07-13 05:30:00,16.0000,21.0000,27,467.0000,587.0000,33.0,54.0000,100
2024-07-13 06:00:00,21.0000,26.0000,35,434.0000,459.0000,32.0,54.0000,100
2024-07-13 06:30:00,28.0000,33.0000,47,426.0000,470.0000,32.0,54.0000,100
2024-07-13 07:00:00,42.0000,52.0000,70,424.0000,427.0000,32.0,55.0000,100
2024-07-13 07:30:00,39.0000,47.0000,65,465.0000,686.0000,32.0,55.0000,100
2024-07-13 08:00:00,31.0000,36.0000,52,536.0000,423.0000,32.0,55.0000,100
2024-07-13 08:30:00,33.0000,39.0000,55,471.0000,331.0000,32.0,56.0000,100
2024-07-13 09:00:00,22.0000,27.0000,37,442.0000,394.0000,32.0,56.0000,100
2024-07-13 09:30:00,41.0000,50.0000,68,566.0000,537.0000,32.0,58.0000,100
2024-07-13 10:00:00,28.0000,33.0000,47,464.0000,251.0000,33.0,56.0000,100
2024-07-13 10:30:00,25.0000,30.0000,42,435.0000,296.0000,33.0,55.0000,100
2024-07-13 11:00:00,23.0000,28.0000,38,428.0000,225.0000,33.0,55.0000,100
2024-07-13 11:30:00,22.0000,27.0000,37,418.0000,236.0000,33.0,55.0000,100
2024-07-13 12:00:00,25.0000,30.0000,42,412.0000,169.0000,33.0,55.0000,100
2024-07-13 12:30:00,28.0000,33.0000,47,411.0000,70.0000,33.0,55.0000,100
2024-07-13 13:00:00,32.0000,37.0000,53,420.0000,154.0000,33.0,55.0000,100
2024-07-13 13:30:00,27.0000,32.0000,45,406.0000,330.0000,33.0,54.0000,100
2024-07-13 14:00:00,30.0000,35.0000,50,406.0000,270.0000,33.0,53.0000,100
2024-07-13 14:30:00,30.0000,37.0000,50,405.0000,191.0000,33.0,53.0000,100
2024-07-13 15:00:00,13.0000,17.0000,22,404.0000,293.0000,32.0,54.0000,100
2024-07-13 15:30:00,24.0000,28.0000,40,412.0000,440.0000,32.0,58.0000,100
2024-07-13 16:00:00,17.0000,22.0000,28,415.0000,451.0000,33.0,58.0000,100
2024-07-13 16:30:00,29.0000,34.0000,48,418.0000,497.0000,33.0,58.0000,100
2024-07-13 17:00:00,27.0000,31.0000,45,460.0000,562.0000,33.0,58.0000,100
2024-07-13 17:30:00,31.0000,37.0000,52,489.0000,513.0000,33.0,56.0000,100
2024-07-13 18:00:00,16.0000,21.0000,27,419.0000,485.0000,33.0,55.0000,100
2024-07-13 18:30:00,17.0000,22.0000,28,423.0000,544.0000,33.0,56.0000,100
2024-07-13 19:00:00,23.0000,27.0000,38,425.0000,586.0000,33.0,57.0000,100
2024-07-13 19:30:00,22.0000,27.0000,37,426.0000,628.0000,33.0,57.0000,100
2024-07-13 20:00:00,28.0000,33.0000,47,433.0000,681.0000,33.0,57.0000,100
2024-07-13 20:30:00,38.0000,46.0000,63,443.0000,741.0000,33.0,58.0000,100
2024-07-13 21:00:00,42.0000,52.0000,70,440.0000,782.0000,33.0,58.0000,100
2024-07-13 21:30:00,41.0000,50.0000,68,487.0000,824.0000,33.0,59.0000,100
2024-07-13 22:00:00,39.0000,47.0000,65,500.0000,943.0000,33.0,60.0000,100
2024-07-13 22:30:00,29.0000,34.0000,48,454.0000,751.0000,33.0,60.0000,100
2024-07-13 23:00:00,26.0000,31.0000,43,461.0000,720.0000,33.0,60.0000,100
2024-07-13 23:30:00,30.0000,36.0000,50,614.0000,1361.0000,32.0,62.0000,80
2024-07-14 00:00:00,34.0000,40.0000,57,854.0000,1104.0000,32.0,65.0000,80
